case_id,timestamp,species,breed,age_years,age_category,weight_kg,symptoms,description,urgency_level,urgency_score,wait_time_minutes,requires_immediate_attention,follow_up_required,previous_conditions,symptom_0,symptom_1,symptom_2,symptom_3,symptom_4,symptom_5,symptom_6,symptom_7,symptom_8,symptom_9,symptom_10,symptom_11,symptom_12,symptom_13,symptom_14,symptom_15,symptom_16,symptom_17,symptom_18,symptom_19,symptom_20,symptom_21,symptom_22,symptom_23,symptom_24,symptom_25,symptom_26,symptom_27,symptom_28,symptom_29,symptom_30,symptom_31,symptom_32,symptom_33,symptom_34,symptom_35,symptom_36,symptom_37,symptom_38,symptom_39,symptom_40,symptom_41,symptom_42,symptom_43,symptom_44,symptom_45,symptom_46,text_length,exclamation_count,question_count,critical_keyword_count,urgent_keyword_count,moderate_keyword_count,low_keyword_count,urgency_words,species_encoded,urgency_numeric,age_category_encoded
2923,2024-10-16T11:53:03.905361,guinea pig,mixed,1.3115375725610343,senior,-0.46788051825290555,['weight management consultation'],"Concerned about my guinea pig (mixed, 13.3yo) showing signs of weight management consultation. Noticed yesterday. Is this an emergency?",low,2,0.008334445704785306,False,True,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20,0,1,0,0,0,1,1,3,1,4
2924,2024-10-03T11:53:03.905370,bird,mixed,-0.48239415582315004,adult,-0.5501355142790033,"['diet advice needed', 'nail trimming needed', 'routine checkup', 'bad breath', 'excessive scratching']","mixed bird with diet advice needed, nail trimming needed, routine checkup, bad breath, excessive scratching. Age: 4.2 years. Symptoms for the past week. Should we come in immediately?",low,1,1.1445165778435065,False,False,[],1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,0,1,0,1,1,4,1,0,1,2
2925,2025-07-18T11:53:03.905377,bird,mixed,-0.6795295105906428,adult,-0.5501355142790033,"['diarrhea', 'sneezing', 'minor limping', 'minor eye discharge']","Concerned about my bird (mixed, 3.2yo) showing signs of diarrhea, sneezing, minor limping, minor eye discharge. Progressive over 3 days. Please advise urgency.",moderate,2,0.5947510300344477,False,False,['kidney disease'],0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0,0,0,0,3,0,0,0,2,2
2926,2025-08-15T11:53:03.905386,guinea pig,mixed,0.3652878696770689,senior,-0.5031326594069475,"['loss of appetite', 'urinating more frequently', 'diarrhea', 'vomiting', 'grooming required']","mixed guinea pig with loss of appetite, urinating more frequently, diarrhea, vomiting, grooming required. Age: 8.5 years. Has been going on for 2 days. Seems to be getting worse.",moderate,3,-0.4131524742821596,False,False,"['diabetes', 'eye problems', 'hip dysplasia']",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,30,0,0,0,0,3,1,0,3,2,3
2927,2025-06-03T11:53:03.905395,bird,mixed,-0.7583836524976401,young,-0.5618862279970174,"['diet advice needed', 'bad breath']","My 2.8 year old mixed bird has been experiencing diet advice needed, bad breath. Just started an hour ago. Seems to be getting worse.",low,2,0.6314020665550517,False,False,"['ear infections', 'skin condition', 'cancer remission']",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0,0,0,0,1,0,0,1,1
2928,2025-04-22T11:53:03.905403,dog,Poodle,-1.2315085039396225,puppy,1.3769815354752868,"['excessive scratching', 'vomiting']","My 0.4 year old Poodle dog has been experiencing excessive scratching, vomiting. Just started an hour ago. Seems to be getting worse.",moderate,3,-0.7430118029675947,False,True,['dental disease'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23,0,0,0,1,2,0,0,2,2,0
2929,2024-09-29T11:53:03.905414,bird,mixed,-0.02898283985791669,adult,-0.5618862279970174,"['mild scratching', 'diet advice needed', 'weight management consultation', 'difficulty defecating']","mixed bird with mild scratching, diet advice needed, weight management consultation, difficulty defecating. Age: 6.5 years. Symptoms for the past week. Pet is distressed.",low,1,2.3723263012837372,False,False,[],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25,0,0,0,1,1,2,0,0,1,2
2930,2025-07-14T11:53:03.905421,guinea pig,mixed,-1.0343731491721297,young,-0.5148833731249615,"['swollen face', 'excessive drooling']","mixed guinea pig with swollen face, excessive drooling. Age: 1.4 years. Has been going on for 2 days. Pet is distressed.",urgent,4,-0.9812435403515202,True,False,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,0,0,2,0,0,0,3,3,1
2931,2025-04-28T11:53:03.905430,bird,mixed,0.24700665681657327,adult,-0.5736369417150312,"['minor eye discharge', 'urinating more frequently', 'mild coughing', 'drinking more water than usual', 'difficulty breathing']","mixed bird with minor eye discharge, urinating more frequently, mild coughing, drinking more water than usual, difficulty breathing. Age: 7.9 years. Just started an hour ago. Seems to be getting worse.",moderate,2,0.41149584743142825,False,True,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,32,0,0,1,1,2,0,0,0,2,3
2932,2025-06-01T11:53:03.905439,hamster,mixed,0.1878660503863253,adult,-0.5736369417150312,"['limping severely', 'difficulty swallowing', 'minor eye discharge']","Concerned about my hamster (mixed, 7.6yo) showing signs of limping severely, difficulty swallowing, minor eye discharge. Noticed yesterday. Should we come in immediately?",urgent,3,-0.43147799254246155,False,True,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0,1,0,2,1,0,1,4,3,3
2933,2025-07-07T11:53:03.905446,cat,Siamese,-0.9949460782186313,young,-0.009602683250360988,"['minor limping', 'minor eye discharge', 'ear discharge']","Siamese cat with minor limping, minor eye discharge, ear discharge. Age: 1.6 years. Symptoms for the past week. Seems to be getting worse.",moderate,3,-0.46812902906306547,False,True,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0,0,0,0,1,0,0,1,2,1
2934,2024-11-24T11:53:03.905453,rabbit,mixed,0.24700665681657327,adult,-0.29161981248269614,['urinating more frequently'],"Concerned about my rabbit (mixed, 7.9yo) showing signs of urinating more frequently. Progressive over 3 days. Seems to be getting worse.",moderate,2,0.1732641100475029,False,False,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22,0,0,0,0,0,0,0,5,2,3
2935,2024-12-10T11:53:03.905461,cat,Maine Coon,-1.3103626458466198,kitten,-0.32687195363673804,"['grooming required', 'unable to urinate']","Patient is a Maine Coon cat, 0.0 years old, presenting with grooming required, unable to urinate. Symptoms for the past week. Seems to be getting worse.",low,2,-0.28487384646004593,False,False,"['dental disease', 'hip dysplasia']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27,0,0,0,0,0,1,0,1,1,2
2936,2024-10-06T11:53:03.905471,bird,mixed,0.8186991856423024,senior,-0.5618862279970174,['urinating more frequently'],"Concerned about my bird (mixed, 10.8yo) showing signs of urinating more frequently. Noticed yesterday. Is this an emergency?",moderate,3,-0.6880352481866889,False,True,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19,0,1,0,0,0,0,1,0,2,3
2937,2024-08-29T11:53:03.905478,bird,mixed,-0.7978107234511386,young,-0.5383848005609894,"['heatstroke symptoms', 'severe trauma']","My 2.6 year old mixed bird has been experiencing heatstroke symptoms, severe trauma. Just started an hour ago. Should we come in immediately?",critical,5,-1.1461732046942377,True,True,['skin condition'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0,1,2,0,0,0,1,0,4,1
2938,2025-02-09T11:53:03.905487,guinea pig,mixed,0.2272931213398239,adult,-0.47963123197091956,"['behavioral consultation', 'nail trimming needed', 'mild scratching']","mixed guinea pig with behavioral consultation, nail trimming needed, mild scratching. Age: 7.8 years. Just started an hour ago. Is this an emergency?",low,1,3.1236725499561175,False,True,[],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0,1,0,0,1,2,1,3,1,3
2939,2025-05-19T11:53:03.905495,cat,Sphynx,0.4441420115840661,senior,0.037400171621694914,"['grooming required', 'behavioral consultation', 'mild scratching', 'weight management consultation']","My 8.9 year old Sphynx cat has been experiencing grooming required, behavioral consultation, mild scratching, weight management consultation. Started today. Please advise urgency.",low,2,-0.0649676273364225,False,True,['hip dysplasia'],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24,0,0,0,0,1,2,0,1,1,3
2940,2025-01-13T11:53:03.905503,hamster,mixed,1.5480999982820256,senior,-0.5736369417150312,"['moderate bleeding', 'persistent coughing']","My 14.5 year old mixed hamster has been experiencing moderate bleeding, persistent coughing. Has been going on for 2 days. Please advise urgency.",urgent,5,-1.054545613392728,True,False,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0,0,1,0,1,0,0,4,3,4
2941,2025-06-25T11:53:03.905513,dog,Pug,2.297214346398498,geriatric,1.2007208297050773,"['mild scratching', 'bad breath', 'minor eye discharge']","Concerned about my dog (Pug, 18.3yo) showing signs of mild scratching, bad breath, minor eye discharge. Has been going on for 2 days. Very worried.",low,3,-0.3765014377615557,False,True,['eye problems'],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0,0,0,0,2,0,0,2,1,4
2942,2025-06-14T11:53:03.905521,dog,Golden Retriever,0.4441420115840661,senior,1.5532422412454963,"['excessive scratching', 'minor limping', 'vomiting', 'mild coughing']","My 8.9 year old Golden Retriever dog has been experiencing excessive scratching, minor limping, vomiting, mild coughing. Progressive over 3 days. Seems to be getting worse.",moderate,3,-0.46812902906306547,False,False,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27,0,0,0,1,3,0,0,2,2,3
2943,2024-12-08T11:53:03.905528,hamster,mixed,0.7595585792120545,senior,-0.5853876554330453,"['vomiting', 'diarrhea', 'lethargy']","mixed hamster with vomiting, diarrhea, lethargy. Age: 10.5 years. Noticed yesterday. Pet is distressed.",moderate,3,-0.651384211666085,False,False,[],0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15,0,0,0,0,3,0,0,4,2,3
2944,2024-09-08T11:53:03.905537,hamster,mixed,-0.6006753686836457,adult,-0.5736369417150312,"['mild coughing', 'drinking more water than usual', 'minor eye discharge', 'behavioral consultation']","Concerned about my hamster (mixed, 3.6yo) showing signs of mild coughing, drinking more water than usual, minor eye discharge, behavioral consultation. Started today. Is this an emergency?",moderate,2,0.7230296578565615,False,False,['diabetes'],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0,1,0,0,2,1,1,4,2,2
2945,2025-06-19T11:53:03.905546,dog,Beagle,-1.2117949684628735,puppy,0.8952022730367142,"['behavioral consultation', 'diet advice needed', 'mild scratching', 'vomiting']","Beagle dog with behavioral consultation, diet advice needed, mild scratching, vomiting. Age: 0.5 years. Noticed yesterday. Should we come in immediately?",low,2,0.7413551761168634,False,True,"['diabetes', 'thyroid issues', 'allergies']",0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22,0,1,0,0,2,2,1,2,1,0
2946,2025-01-16T11:53:03.905555,cat,Abyssinian,-1.251222039416372,kitten,-0.3738748085087939,"['urinating more frequently', 'ear discharge', 'drinking more water than usual', 'diarrhea']","Concerned about my cat (Abyssinian, 0.3yo) showing signs of urinating more frequently, ear discharge, drinking more water than usual, diarrhea. Started today. Pet is distressed.",moderate,3,-0.35817591950125377,False,False,[],0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26,0,0,0,0,2,0,0,1,2,0
2947,2024-09-11T11:53:03.905563,rabbit,mixed,-1.0935137556023777,young,-0.40912694966283575,"['difficulty defecating', 'excessive drooling', 'eye discharge with squinting']","Patient is a mixed rabbit, 1.1 years old, presenting with difficulty defecating, excessive drooling, eye discharge with squinting. Has been going on for 2 days. Very worried.",urgent,4,-0.8896159490500104,True,True,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0,0,0,2,1,0,0,5,3,1
2948,2024-12-11T11:53:03.905570,hamster,mixed,-0.04869637533466589,adult,-0.5853876554330453,"['weight management consultation', 'diet advice needed', 'dental cleaning inquiry']","mixed hamster with weight management consultation, diet advice needed, dental cleaning inquiry. Age: 6.4 years. Symptoms for the past week. Seems to be getting worse.",low,1,2.097443527379208,False,True,"['eye problems', 'dental disease']",0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26,0,0,0,0,0,3,0,4,1,2
2949,2024-11-11T11:53:03.905580,bird,mixed,-0.403540013916153,adult,-0.5618862279970174,"['routine checkup', 'grooming required', 'mild scratching', 'vaccination due', 'mild coughing']","Concerned about my bird (mixed, 4.6yo) showing signs of routine checkup, grooming required, mild scratching, vaccination due, mild coughing. Progressive over 3 days. Pet is distressed.",low,1,2.592232520407361,False,False,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,27,0,0,0,0,2,4,0,0,1,2
2950,2025-05-31T11:53:03.905587,guinea pig,mixed,-1.0146596136953805,young,-0.49138194568893345,"['dental cleaning inquiry', 'diet advice needed']","Concerned about my guinea pig (mixed, 1.5yo) showing signs of dental cleaning inquiry, diet advice needed. Progressive over 3 days. Please advise urgency.",low,2,-0.17492073689823423,False,False,"['arthritis', 'diabetes', 'hip dysplasia']",0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0,0,0,0,0,2,0,3,1,1
2951,2024-11-30T11:53:03.905595,guinea pig,mixed,-0.04869637533466589,adult,-0.49138194568893345,"['sneezing', 'lethargy']","Patient is a mixed guinea pig, 6.4 years old, presenting with sneezing, lethargy. Just started an hour ago. Seems to be getting worse.",moderate,2,-0.28487384646004593,False,False,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0,0,0,0,2,0,0,3,2,2
2952,2024-09-01T11:53:03.905602,bird,mixed,-0.02898283985791669,adult,-0.5618862279970174,"['weight management consultation', 'diet advice needed']","Concerned about my bird (mixed, 6.5yo) showing signs of weight management consultation, diet advice needed. Progressive over 3 days. Is this an emergency?",low,1,2.152420082160114,False,False,[],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24,0,1,0,0,0,2,1,0,1,2
2953,2024-09-27T11:53:03.905610,rabbit,mixed,1.1144022177935415,senior,-0.24461695761064026,"['weight management consultation', 'bad breath', 'mild scratching', 'grooming required']","mixed rabbit with weight management consultation, bad breath, mild scratching, grooming required. Age: 12.3 years. Progressive over 3 days. Should we come in immediately?",low,2,0.7596806943771653,False,True,[],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25,0,1,0,0,1,2,1,5,1,4
2954,2024-12-31T11:53:03.905618,bird,mixed,-0.7189565815441414,young,-0.5853876554330453,"['excessive scratching', 'lethargy', 'loss of appetite', 'urinating more frequently']","Patient is a mixed bird, 3.0 years old, presenting with excessive scratching, lethargy, loss of appetite, urinating more frequently. Symptoms for the past week. Should we come in immediately?",moderate,3,-0.5597566203645752,False,True,['obesity'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0,1,0,1,3,0,1,0,2,1
2955,2025-04-08T11:53:03.905627,hamster,mixed,-0.06840991081141527,adult,-0.5736369417150312,"['vomiting', 'loss of appetite', 'vomiting blood']","Concerned about my hamster (mixed, 6.3yo) showing signs of vomiting, loss of appetite, vomiting blood. Noticed yesterday. Please advise urgency.",moderate,2,0.7963317308977693,False,True,"['allergies', 'arthritis', 'heart murmur']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,21,0,0,0,2,2,0,0,4,2,2
2956,2025-01-09T11:53:03.905636,dog,German Shepherd,-0.24583173010215867,adult,3.127837879459367,"['routine checkup', 'mild coughing']","My 5.4 year old German Shepherd dog has been experiencing routine checkup, mild coughing. Just started an hour ago. Very worried.",low,1,2.9770684038737016,False,False,['eye problems'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,0,0,0,1,2,0,2,1,2
2957,2025-08-06T11:53:03.905645,rabbit,mixed,-0.4429670848696515,adult,-0.2093648164565984,"['vaccination due', 'nail trimming needed', 'diet advice needed']","mixed rabbit with vaccination due, nail trimming needed, diet advice needed. Age: 4.4 years. Started today. Is this an emergency?",low,1,2.3356752647631334,False,True,[],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21,0,1,0,0,0,3,1,5,1,2
2958,2024-08-25T11:53:03.905653,cat,Persian,-1.1723678975093748,kitten,-0.29161981248269614,"['excessive scratching', 'drinking more water than usual']","My 0.7 year old Persian cat has been experiencing excessive scratching, drinking more water than usual. Started today. Pet is distressed.",moderate,3,-0.7613373212278967,False,False,"['obesity', 'dental disease']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,0,0,1,1,0,0,1,2,0
